id,seller_id,source,title,description,category,subcategory,condition,price_cents,is_free,is_negotiable,zip_code,status,view_count,save_count,enquiry_count,external_url,posted_at,sold_at,buyer_id,sold_price_cents
eda46f92-1199-410d-aac6-bd911cb65070,d34b2b4a-bc0b-4ffd-83db-00f5cc6c937f,internal,"IPad Air, wifi",,electronics,,used_good,17000,false,false,10027,active,51,5,1,,2025-08-01T01:42:00+00:00,,,
f9a9f941-87d4-4594-9d56-e44b3c94735f,c60fc12d-ef3b-47a2-b08d-d35daaa0261f,internal,Wool scarf and glove set,,clothing,,used_fair,1000,false,true,10027,active,82,5,4,,2025-08-01T09:41:02+00:00,,,
587f8f76-fd1e-4ac0-ba23-2a07cd91fc4e,e294d7c5-9f72-4226-9091-d2cf6c147a17,internal,Beats Studio3 headphones,,electronics,,used_good,7500,false,false,10031,active,29,1,0,,2025-08-01T10:12:42+00:00,,,
bbd981af-926c-45db-8178-8934a9fd8c0b,484b4933-21fa-4a46-904b-33017ff3857f,internal,Nespresso Essenza coffee machine,,kitchen_home,,like_new,0,true,false,10031,active,113,11,1,,2025-08-01T13:57:43+00:00,,,
9b428916-d78b-462a-9cb3-421c87bf74b9,e5d66484-0921-411a-aecc-60e791695a29,internal,"3-drawer dresser, oak","Barely touched — I moved into a furnished place two weeks later. Finished the course, so I no longer need it. Collect from Morningside Heights; message me and we will find a time.",furniture,storage_shelving,like_new,9500,false,false,10027,sold,5,1,1,,2025-08-01T23:15:20+00:00,2025-08-07T07:12:15+00:00,10052c3a-4cb2-4d00-a0bc-2b3ec6334ca5,9100
f7d1d42c-d247-4b49-90ad-4fb9a3a54849,1e35bc63-b9b9-4dc0-bbca-ba32d6a1676f,internal,"IKEA HEMNES bed frame, twin XL",,furniture,beds_mattresses,used_fair,5500,false,true,10037,active,100,9,1,,2025-08-02T05:30:16+00:00,,,
c75b1293-8267-42a4-b78e-4c4ffb3df52f,e984c74d-dd4a-466b-b93f-7f517e76b6c7,internal,"IKEA MALM bed frame, full","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Heading back home after this semester and cannot take it with me. Cash or Venmo. I can meet near campus any afternoon.",furniture,beds_mattresses,used_good,11000,false,false,10027,active,92,8,1,,2025-08-02T18:30:35+00:00,,,
929fe289-f6bb-48e9-bfaa-b1e9dca141e2,e33923d4-ae33-4f20-93b4-4927825fa9f9,internal,"Desk lamp, oak, dimmable","Genuinely like new. No marks, everything works exactly as it should. I am graduating in May and everything has to go before I move out. Collect from campus; message me and we will find a time.",kitchen_home,,like_new,4500,false,false,10025,active,354,31,9,,2025-08-02T19:25:00+00:00,,,
dfb31c2b-ce28-4550-802c-66bfc2b42f83,054fe171-2aa2-4064-be59-369e103477d7,internal,"Nike Air Force 1, US 9","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. I am graduating in May and everything has to go before I move out. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",clothing,,used_good,5000,false,false,10031,active,107,6,2,,2025-08-02T20:11:21+00:00,,,
71e43f97-5cb6-4405-bb99-f05bbf9981ab,69546e0c-13bb-4597-8ce8-09cf53b9a4ff,internal,"Kobo Clara, wifi","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Moving to a smaller place at the end of the month, so it needs a new home. Happy to hold it for a day if you need to arrange a car.",electronics,,used_good,8500,false,false,10031,sold,32,1,3,,2025-08-02T23:49:04+00:00,2025-08-07T11:56:15+00:00,e294d7c5-9f72-4226-9091-d2cf6c147a17,8200
14af7d67-5092-4707-9a83-4293424cfff5,6e62d7bb-6bda-4ea0-82c5-87c508932975,internal,"Memory foam mattress topper, full",,furniture,beds_mattresses,like_new,5000,false,false,10027,active,69,6,0,,2025-08-03T02:17:48+00:00,,,
0e73a2d7-d306-4c79-b892-9d61f5bca2c8,44dae102-8716-4274-95ac-bf413382999a,internal,"Data Structures reader, spiral bound","Brand new, still sealed — I ordered the wrong size and the return window closed. Finished the course, so I no longer need it. Happy to hold it for a day if you need to arrange a car.",textbooks,,new,4000,false,false,10040,sold,8,2,1,,2025-08-03T11:54:12+00:00,2025-08-06T13:15:20+00:00,bdd3bd04-7e4b-4d82-816f-dceb5fae55ea,3800
649c42a8-4c24-4f52-a8d6-6558b1564ee2,2e23fd62-664f-4904-93b9-98484374da38,internal,"Coffee table, black-brown","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Heading back home after this semester and cannot take it with me. Collect from campus; message me and we will find a time.",furniture,sofas_tables,used_good,5000,false,false,11106,sold,5,0,1,,2025-08-03T23:21:26+00:00,2025-08-11T10:24:23+00:00,b3756f66-bc0a-4be7-b18e-d5a43ae2cb20,5000
2182a8a5-07b7-4491-85b3-3696a4573f7c,666bc6ff-a4ef-4446-b1f3-452d89ab9300,internal,Curtain rod set — free to a good home,"Genuinely like new. No marks, everything works exactly as it should. Moving to a smaller place at the end of the month, so it needs a new home. Cash or Venmo. I can meet near Amsterdam Ave any afternoon. Original box and instructions included.",free_stuff,,like_new,0,true,false,10027,draft,0,0,0,,2025-08-04T03:41:40+00:00,,,
5f4747f5-0674-480d-9f65-3a9ca785d8d1,b60473a7-fc1d-48a6-b979-2e6c324f1b4c,internal,"Memory foam mattress topper, full","Everything works. A couple of light marks from moving, nothing structural. Bought it for a sublet that ended early. Easy pickup near 116th & Broadway, evenings and weekends work best. Open to a small discount if you take it today.",furniture,beds_mattresses,used_good,3500,false,false,10027,sold,12,1,0,,2025-08-04T13:42:25+00:00,2025-08-12T04:09:24+00:00,,3500
a996b5fd-ab5d-4653-9e24-705aa51ec398,0b20e057-ab25-4963-a1eb-383458386c85,internal,"Coffee table, oak",,furniture,sofas_tables,like_new,6000,false,true,10027,sold,64,5,1,,2025-08-05T09:18:15+00:00,2025-08-12T01:53:47+00:00,4baa25b9-1700-4782-a80b-d9e663939f70,5500
8607f95c-f823-43fb-976d-28941d2e8552,ab56d43e-6b4a-43a3-9b6c-f3bae36c4bb6,internal,Cuisinart toaster oven,"Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Finished the course, so I no longer need it. Happy to hold it for a day if you need to arrange a car.",kitchen_home,,used_good,5000,false,false,10030,active,75,6,0,,2025-08-06T10:18:30+00:00,,,
15ffccac-6318-4ccb-8972-7eeeebaf6503,1ce85b38-45d8-4fc2-a23d-d01ad37ee8fb,internal,"ReMarkable 2, wifi",Barely touched — I moved into a furnished place two weeks later. Heading back home after this semester and cannot take it with me. Happy to hold it for a day if you need to arrange a car. I will throw in the matching lamp for free.,electronics,,like_new,15000,false,true,10027,active,27,2,0,,2025-08-06T11:29:10+00:00,,,
3d1692a9-31bd-48a3-9c44-bcb87da99383,39387e77-2cf5-4e83-a449-610606391894,internal,"Cuckoo 6-cup rice cooker, barely used","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Finished the course, so I no longer need it. Collect from campus; message me and we will find a time.",kitchen_home,,used_good,3500,false,false,10031,sold,37,1,1,,2025-08-06T11:42:06+00:00,2025-08-10T15:38:11+00:00,b387c825-7116-4b83-bd18-56e81111a5c9,3500
f71969e6-8bdf-4f60-8dc8-cae3528dd04c,9683d7cb-c320-48ab-b91d-373a4a32cc44,internal,"Rain jacket, size XL","Barely touched — I moved into a furnished place two weeks later. Finished the course, so I no longer need it. Collect from Morningside Heights; message me and we will find a time.",clothing,,like_new,6000,false,false,10027,active,47,2,1,,2025-08-06T16:36:12+00:00,,,
5ba4358a-ee72-4479-a2ec-7129b1ba05e0,e2bc1752-1983-472e-bbd9-c6fae7cac58a,internal,"ReMarkable 2, wifi",,electronics,,used_good,6000,false,false,10031,active,239,17,5,,2025-08-06T17:58:10+00:00,,,
10cdf5c7-f54b-47b0-a25b-15eb7ca7c045,ba4e0520-1425-44b4-ba42-764ccd9799f7,internal,Wilson tennis racket + balls,"Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Heading back home after this semester and cannot take it with me. Happy to hold it for a day if you need to arrange a car.",sports,,used_good,5000,false,true,10027,sold,26,4,1,,2025-08-06T19:57:54+00:00,2025-08-17T00:26:20+00:00,9683d7cb-c320-48ab-b91d-373a4a32cc44,4600
51b614bb-7119-4241-afcc-bb1287c60fd7,75fb3cc3-3a13-475e-9146-fa6c2c28ad75,internal,"Financial Accounting reader, spiral bound","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Upgraded to a bigger one and have no room for both. Easy pickup near campus, evenings and weekends work best. Original box and instructions included.",textbooks,,used_good,1600,false,false,10027,active,53,9,3,,2025-08-07T05:23:27+00:00,,,
db80c304-e1e8-44b9-9f6c-fb1d9522b2e7,2e33ff49-a484-4f82-95d2-dc4216703bb3,internal,Razor kick scooter,"Genuinely like new. No marks, everything works exactly as it should. Upgraded to a bigger one and have no room for both. Collect from 116th & Broadway; message me and we will find a time. Original box and instructions included.",bikes_transport,,like_new,5000,false,false,10027,active,56,2,0,,2025-08-07T16:05:34+00:00,,,
dcd5c0fb-0540-484f-890c-4c6c5cd19b27,29b08317-6763-47c6-93e5-e9d211886a27,internal,Zojirushi electric kettle,,kitchen_home,,used_good,2000,false,false,10031,active,85,12,0,,2025-08-07T22:12:02+00:00,,,
63cbba12-8df2-42f2-a3d1-f4fc3a078abf,e294d7c5-9f72-4226-9091-d2cf6c147a17,internal,"IKEA LINNMON desk 120×60, white","Good condition overall — some honest wear, but nothing that affects using it. I am graduating in May and everything has to go before I move out. Cash or Venmo. I can meet near Morningside Heights any afternoon.",furniture,desks,used_good,6500,false,false,10031,active,25,7,2,,2025-08-08T17:03:45+00:00,,,
e9370c08-1a23-4715-b595-3554fe0e2f57,39387e77-2cf5-4e83-a449-610606391894,internal,"Desk chair, oak, adjustable","Used it for about a month and it looks the same as the day I got it. Moving to a smaller place at the end of the month, so it needs a new home. Collect from campus; message me and we will find a time.",furniture,chairs,like_new,11000,false,true,10031,sold,9,1,0,,2025-08-08T19:51:14+00:00,2025-08-09T17:39:52+00:00,,11000
1894ee8d-c4c6-4693-8cda-0b3e453081a2,c2566d73-7996-4de6-8297-ed01fb83a333,internal,Constitutional Law — full course bundle,,textbooks,,used_fair,4000,false,false,10025,active,100,10,1,,2025-08-09T17:52:46+00:00,,,
e041a612-ec43-4f19-801c-a8b4f28afab8,323eb581-df66-495e-b4c3-b8d51316dccb,internal,Zojirushi electric kettle,"Fair condition, priced to reflect it. Works fine, looks lived in. Bought it for a sublet that ended early. Happy to hold it for a day if you need to arrange a car.",kitchen_home,,used_fair,1500,false,true,10027,sold,10,1,1,,2025-08-10T04:48:25+00:00,2025-08-12T22:59:47+00:00,8655633c-8b61-41b6-8e06-e79ce464e099,1500
ab5ac6d3-f3b9-4e9e-b6e2-e3ea0d7be2dc,501e8ce4-ec88-49ee-8091-df9797903b55,internal,"Wool overcoat, size XS","Genuinely like new. No marks, everything works exactly as it should. Moving to a smaller place at the end of the month, so it needs a new home. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",clothing,,like_new,11000,false,false,10027,active,17,2,0,,2025-08-10T05:32:54+00:00,,,
a9d0fee7-c0ed-4133-8765-92017f4f95e1,7524322e-1510-48cc-868b-8d59b328109b,internal,"3-drawer dresser, navy","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Heading back home after this semester and cannot take it with me. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",furniture,storage_shelving,used_good,9000,false,true,10027,active,79,5,0,,2025-08-10T06:57:29+00:00,,,
4006fe35-1353-45b0-b76e-308e0062c453,1ce85b38-45d8-4fc2-a23d-d01ad37ee8fb,internal,"Cuckoo 6-cup rice cooker, barely used","Good condition overall — some honest wear, but nothing that affects using it. I am graduating in May and everything has to go before I move out. Easy pickup near Amsterdam Ave, evenings and weekends work best.",kitchen_home,,used_good,2500,false,false,10027,active,51,4,1,,2025-08-10T22:43:13+00:00,,,
bb641206-8c2d-4bf1-93e2-e77822499b6b,51dac652-9517-4e31-b9c9-905c3968e085,internal,"Machine Learning reader, spiral bound",,textbooks,,like_new,3000,false,false,10021,reserved,71,11,0,,2025-08-11T01:37:16+00:00,,,
a05bbe84-2890-495e-ba0c-51b1cfe4909c,b2ebd1c7-416b-4645-a522-88f29c4fd3fa,internal,Sony WH-1000XM4 headphones,Used it for about a month and it looks the same as the day I got it. Heading back home after this semester and cannot take it with me. Cash or Venmo. I can meet near the Columbia gates any afternoon.,electronics,,like_new,10000,false,false,10025,sold,6,0,1,,2025-08-11T02:10:13+00:00,2025-08-16T05:59:20+00:00,681a768e-2c15-4f60-b8bb-6613e5d882f5,10000
83b943ae-55a2-449f-af6a-8c99b27af36f,8655633c-8b61-41b6-8e06-e79ce464e099,internal,Financial Accounting 6th ed. + solutions manual,,textbooks,,new,9000,false,false,10025,sold,13,1,1,,2025-08-11T05:58:59+00:00,2025-08-12T23:06:07+00:00,743aae1e-e024-4953-a3ae-1413333f514f,9000
8a0fcbe6-6a6f-4609-96fd-5e1a07a6ccaf,39387e77-2cf5-4e83-a449-610606391894,internal,"Citi-style commuter, S frame, recently serviced","Good condition overall — some honest wear, but nothing that affects using it. I am graduating in May and everything has to go before I move out. Pickup only, 3rd floor with an elevator — I can help carry it down to the street. Original box and instructions included.",bikes_transport,,used_good,14000,false,true,10031,sold,16,0,0,,2025-08-12T11:25:37+00:00,2025-08-15T08:54:00+00:00,,14000
356d8df8-dd69-4f7d-a87e-0c7d8c5cfd6c,53cbc155-02f5-409e-90b8-e1d1b8a42be9,internal,"Desk lamp, white, dimmable","Genuinely like new. No marks, everything works exactly as it should. I am graduating in May and everything has to go before I move out. Cash or Venmo. I can meet near the Columbia gates any afternoon. Original box and instructions included.",kitchen_home,,like_new,6500,false,true,10451,active,32,2,0,,2025-08-13T07:35:56+00:00,,,
a968be6f-0066-45dd-960b-21dbd2b5f710,2e23fd62-664f-4904-93b9-98484374da38,internal,"Suit, size M, tailored once","Fair condition, priced to reflect it. Works fine, looks lived in. I am graduating in May and everything has to go before I move out. Collect from Amsterdam Ave; message me and we will find a time. Open to a small discount if you take it today.",clothing,,used_fair,8000,false,true,11106,active,20,2,0,,2025-08-13T08:54:30+00:00,,,
b080bc8b-32e0-478b-a88e-0578c64791d9,ae8523f3-49f1-45d4-ab29-0313676f12d0,internal,"Coffee table, birch","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Heading back home after this semester and cannot take it with me. Cash or Venmo. I can meet near Morningside Heights any afternoon. Can send more photos of any detail you want to see.",furniture,sofas_tables,used_good,4000,false,true,10003,reserved,139,8,2,,2025-08-13T15:31:49+00:00,,,
eae8b450-219a-4e36-96aa-0bb401d716c2,e294d7c5-9f72-4226-9091-d2cf6c147a17,internal,"Rain jacket, size M","Good condition overall — some honest wear, but nothing that affects using it. I am graduating in May and everything has to go before I move out. Pickup only, 3rd floor with an elevator — I can help carry it down to the street. Open to a small discount if you take it today.",clothing,,used_good,5000,false,false,10031,sold,9,1,0,,2025-08-14T00:55:20+00:00,2025-08-22T04:01:08+00:00,,5000
93080960-eb08-4a26-bb57-5326ecda7d7d,2709bb2d-e639-44c0-920f-80a9f4c4955e,internal,Folding shopping cart,"Some visible wear and a small chip on one corner. Happy to send more photos. Moving to a smaller place at the end of the month, so it needs a new home. Happy to hold it for a day if you need to arrange a car.",bikes_transport,,used_fair,2000,false,true,10027,active,32,8,0,,2025-08-14T08:45:11+00:00,,,
d73af723-b0b4-4c9b-8c9a-a571d3370c45,71938832-5c59-49e3-be85-9acbd7ca55ba,internal,Wool scarf and glove set,"Barely touched — I moved into a furnished place two weeks later. Moving to a smaller place at the end of the month, so it needs a new home. Happy to hold it for a day if you need to arrange a car. Can send more photos of any detail you want to see.",clothing,,like_new,1900,false,false,10452,active,143,12,1,,2025-08-14T23:44:47+00:00,,,
